timestamp,left_joystick,right_joystick,engine_rpm,machine_speed,tilt_angle,is_reversing
60.0,0.045791641458852436,-0.588116137519077,1206.0941583116883,2.2496396739927864e-32,6.514708106660445,0
61.0,-0.06302922290467636,-0.5778935917732675,1217.5023464496137,0.004108578473794955,8.75700578890301,0
62.0,-0.0846757327342361,-0.6319656417049977,1266.535130297367,0.016389299449645782,5.352647458805471,0
63.0,-0.0332988337553217,-0.5530903256276694,1258.2448431886341,0.036707612778634754,8.060870542799913,0
64.0,-0.01281734502852977,-0.611254532354617,1307.3679665955751,0.06484090676804916,6.347107513237194,0
65.0,-0.055340993850115386,-0.6257030415429604,1349.4055478773773,0.10048094716167069,7.862768391995812,0
66.0,-0.18224904604193823,-0.5617043663508491,1412.373112787981,0.14323725421878972,7.978451123506665,0
67.0,-0.20407803437376903,-0.5216098070420736,1449.3774299508043,0.19264138089195448,4.420281183381444,0
68.0,-0.16736905273134683,-0.5798198491452956,1404.3361520709523,0.24815204523085588,7.772380838942874,0
69.0,-0.2786160401559593,-0.51807263671231,1448.5550288641164,0.3091610607806444,9.04387733752041,0
70.0,-0.3488174568568684,-0.5242898242409306,1519.4071026772026,0.37500000000000017,7.999326468806612,0
71.0,-0.3209396411372013,-0.36198065828044723,1467.0108274837814,0.4449475176931499,7.185206473825695,0
72.0,-0.33009531234887723,-0.520838180683123,1538.7760554269128,0.5182372542187892,3.239348175922917,0
73.0,-0.41904971552081477,-0.39707899684720704,1574.6736268597997,0.5940662318866802,5.907033793346299,0
74.0,-0.4837899208902725,-0.44850420970838084,1639.1888131339194,0.6716036525492599,4.543088504120207,0
75.0,-0.49610054443963353,-0.43060216889554315,1644.9461857290512,0.7499999999999998,7.159254184812507,0
76.0,-0.41261543107781995,-0.36539510823849314,1636.0704926797705,0.8283963474507396,4.82413241622915,0
77.0,-0.5042064026897748,-0.3328927063028771,1655.2303000511838,0.90593376811332,4.027345605804003,0
78.0,-0.49247755124352405,-0.28932036932781435,1677.9043346094306,0.9817627457812104,1.9998415851432592,0
79.0,-0.49257440655036255,-0.3103508342522583,1748.9082227809395,1.0550524823068503,5.401517952606184,0
80.0,-0.48865819831592755,-0.33001981948789655,1706.774493993477,1.1249999999999996,3.094765805959238,0
81.0,-0.5513490544486944,-0.2992766050529313,1725.493502862079,1.1908389392193546,3.1780481352363847,0
82.0,-0.5231914895615305,-0.21855932630131253,1758.7049466041185,1.251847954769144,4.7864652104043675,0
83.0,-0.6046512705043631,-0.18597577619679337,1756.5251425457272,1.3073586191080453,2.896127949741677,0
84.0,-0.5887196110609927,-0.1155076495901438,1764.7153829381202,1.3567627457812104,2.8673483193041673,0
85.0,-0.6307762751628345,-0.13436990429057755,1746.1334814789093,1.399519052838329,5.558600499740342,0
86.0,-0.5303001996221876,-0.07173860122776894,1786.5429163991269,1.4351590932319507,0.7652898399687345,0
87.0,-0.5939671657604321,-0.018022127284940764,1779.3055676678498,1.4632923872213648,0.44111059070655423,0
88.0,-0.6336785116024789,-0.05447705073403724,1831.6969705066706,1.483610700550354,1.494629897135264,0
89.0,-0.6167963107560017,-0.10567950632530035,1818.7703759337794,1.4958914215262051,2.426530566865595,0
90.0,-0.6110864240361638,-0.05896385432502911,1799.275691609702,1.5,2.2198213006989307,0
91.0,-0.5641517312864939,-0.04048856966375978,1819.2291515507648,1.4958914215262051,0.8176865810342389,0
92.0,-0.6764949461302258,0.14229659701129732,1786.5170506695695,1.483610700550354,2.3612796471586552,0
93.0,-0.6444732964383536,0.05149024928269136,1824.1767951098911,1.4632923872213652,3.366958415374861,0
94.0,-0.6057939230181583,0.18633909276127011,1786.7265736201346,1.4351590932319507,0.8819333500575357,0
95.0,-0.45294020413505065,0.1845780226397059,1797.0569663988535,1.3995190528383294,3.288784159781304,0
96.0,-0.5228499651504924,0.2711736529669207,1731.9071124173877,1.3567627457812108,2.1104124344944104,0
97.0,-0.5657208398548682,0.2651754607015722,1770.548657364674,1.3073586191080457,2.7731206341125807,1
98.0,-0.5125272954650186,0.2389234727848098,1697.4811510645643,1.2518479547691441,3.125469719648369,1
99.0,-0.431732106031504,0.2623927773240646,1673.5440461648227,1.1908389392193552,3.629945599233817,1
100.0,-0.5313024386094326,0.30425838599730737,1710.48093593932,1.1249999999999998,5.670940299444015,1
101.0,-0.5215230079721326,0.3355464686039588,1676.2045125392967,1.0550524823068508,4.542853576663135,1
102.0,-0.42481301946387373,0.3261339678193129,1690.3317804963353,0.9817627457812109,4.471682896252645,1
103.0,-0.44157880196753563,0.37596081975046935,1733.6302756687644,0.9059337681133206,4.619757281123782,1
104.0,-0.41232023752030855,0.4819443669154348,1620.9351998440738,0.8283963474507396,5.865016074678668,1
105.0,-0.4496751886759576,0.3391571531706457,1605.5457611186114,0.7500000000000003,4.314552154530512,1
106.0,-0.30526820719817815,0.4588113022627793,1607.6404821972562,0.671603652549261,5.191170957994203,1
107.0,-0.29211269455021927,0.4209399365751449,1592.382633372273,0.59406623188668,6.138746819994883,1
108.0,-0.3243737619318465,0.4947620507652124,1547.3789693983113,0.5182372542187899,5.6233634866870235,1
109.0,-0.29256892910165433,0.5451951295276645,1520.6055111014196,0.44494751769314966,6.531650314158076,1
110.0,-0.401363043612152,0.5167347332477785,1521.0738886536165,0.37500000000000067,6.012037935896996,1
111.0,-0.24050881016886774,0.5732532605054408,1487.9915289547453,0.3091610607806454,10.133988862050401,1
112.0,-0.25374741520674626,0.4686353045163512,1413.0317108832696,0.24815204523085627,9.301954772112573,1
113.0,-0.19332548443576936,0.6154977115315945,1412.6453301687052,0.19264138089195487,8.143571656574274,0
114.0,-0.1512872260326637,0.5404774476446863,1386.468802084813,0.14323725421878966,7.528024353152934,0
115.0,-0.1723560154669262,0.6106758992630593,1323.6568884000392,0.10048094716167094,11.013552854511365,0
116.0,-0.20927110450001013,0.5960109652391068,1332.5421875108868,0.06484090676804966,8.309610167980876,0
117.0,-0.07546695077042691,0.46333489540089323,1268.1219847088423,0.03670761277863492,7.771238462957813,0
118.0,-0.09978626058261234,0.5589099311474529,1291.879079198104,0.016389299449646032,8.410864728173873,0
119.0,-0.04791127838198306,0.6102031392495144,1237.1839511239184,0.004108578473794942,8.447951087654468,0
120.0,-0.030225492204709728,0.6776988040784563,1202.6791945730715,0.0,10.115476559725593,0
121.0,0.014322860983006894,0.6135411351479277,1213.670723160078,0.004108578473794997,7.960589239310698,0
122.0,-0.05275896990270501,0.609597931209501,1259.1587832442613,0.016389299449645768,11.105162399032064,0
123.0,0.15470803538571437,0.5219787998756134,1233.9282902369268,0.036707612778634824,6.578474834758526,0
124.0,0.13741431960697928,0.6584458952664579,1290.8047903749639,0.06484090676804932,8.866256131248711,0
125.0,0.21086139020745565,0.6699093455328469,1366.176621037175,0.100480947161671,6.224666445340837,0
126.0,0.28440228811546525,0.5720626619332908,1321.5531853703042,0.1432372542187894,10.334103565297177,0
127.0,0.21615042585531768,0.5491604034873153,1440.419025371615,0.19264138089195432,6.972795253637851,0
128.0,0.1539201730534513,0.46717478879507757,1391.659091584263,0.24815204523085627,7.2210797534221856,0
129.0,0.2276999573247488,0.5787699674608453,1495.096454923656,0.3091610607806451,8.514407552960725,0
130.0,0.23965477595516443,0.6547292085552843,1474.6350890136202,0.3749999999999999,8.811214256317841,0
131.0,0.3016896888517662,0.539057994506579,1550.15315353929,0.44494751769314966,5.041549288680947,0
132.0,0.35665355027878276,0.5485953725326282,1556.599687603028,0.5182372542187894,5.952897467537287,0
133.0,0.27748287127874055,0.4933919415595907,1531.487186421158,0.5940662318866806,4.124782782456114,0
134.0,0.4186021384823925,0.3966361009579988,1638.9528263020686,0.6716036525492599,6.151116330882435,0
135.0,0.3487462360476346,0.49109770026292165,1667.515283377607,0.7500000000000002,5.504795446780384,0
136.0,0.46075515842643705,0.33974961884182897,1643.9127481064302,0.8283963474507399,4.82964381673152,0
137.0,0.4608130196153334,0.3670589893467504,1658.0700887090127,0.9059337681133193,4.007871120047785,0
138.0,0.46972863466533954,0.36661373862561014,1680.6141876458494,0.9817627457812106,4.123422322567988,0
139.0,0.4995501879701887,0.3709289040478492,1673.947771083892,1.05505248230685,3.237519272024545,0
140.0,0.4926263414840785,0.3207992832715482,1752.5728450633708,1.1249999999999998,4.793442763039186,0
141.0,0.503980342342812,0.29173602488539874,1718.317156561115,1.1908389392193546,5.905849068723418,0
142.0,0.46398945504211614,0.20596758242404206,1746.59156220481,1.2518479547691435,0.3578069817528724,0
143.0,0.5586668901558546,0.15055219902915729,1736.3493638022298,1.3073586191080457,2.692992322255246,0
144.0,0.6629105953082579,0.18848423003812903,1751.8517167854861,1.3567627457812104,1.8448782938584252,0
145.0,0.6785802489176712,0.11978168819936752,1741.2237412239058,1.399519052838329,2.809105243572109,0
146.0,0.6529794402675305,0.05935773308719297,1824.6006398517154,1.435159093231951,0.23564300052650378,0
147.0,0.6279030843996606,0.0305633554490415,1787.9903771609022,1.4632923872213652,1.031821974282687,0
148.0,0.5628891310169646,0.03821065425193643,1825.6907857828282,1.483610700550354,0.723160567576525,0
149.0,0.6713152602635573,-0.06122736926293397,1799.577458760142,1.495891421526205,1.463734415152738,0
150.0,0.5971936222779515,-0.06737343514221858,1779.167894168913,1.5,25.14891194493744,0
151.0,0.5957339453645906,-0.11315842019922895,1789.3771630526767,1.495891421526205,25.660899498288845,0
152.0,0.5821517806290007,-0.05360410477150883,1779.9062057058773,1.4836107005503545,25.280945812625703,0
153.0,0.5972110993079973,-0.07346146754821771,1792.8517773326298,1.4632923872213648,26.62120067726826,0
154.0,0.5651278153608805,-0.024389966331514135,1775.6305552499748,1.435159093231951,28.994025001007316,0
155.0,0.5753663873047857,-0.23016791702313166,1770.557844295187,1.399519052838329,26.17695674592027,0
156.0,0.516403954340729,-0.21939004457045155,1729.2766692530147,1.3567627457812108,27.039730699313377,0
157.0,0.5414650706612951,-0.16939020026103996,1735.9428780696876,1.3073586191080457,28.098062998679715,0
158.0,0.6621550980830516,-0.25488067609492787,1797.7490010495735,1.251847954769144,26.776505748656064,0
159.0,0.5311242131149233,-0.288744196779118,1714.4669180254693,1.190838939219355,26.80418067322854,0
160.0,0.5076822140320751,-0.21454151483302222,1687.9924286419584,1.1250000000000002,30.638423951182276,0
161.0,0.5298210547225071,-0.34370372898505264,1713.3221307445056,1.0550524823068503,30.528726388098015,0
162.0,0.5208162877101415,-0.4104808948421842,1727.6283626116644,0.9817627457812106,27.38135437468801,0
163.0,0.4105991339155789,-0.44343923262324936,1622.6668477997464,0.9059337681133199,27.906285328511732,0
164.0,0.4355289561462744,-0.3846936476996181,1639.6312398388986,0.8283963474507406,31.46063454375001,0
165.0,0.47017786075866674,-0.4090019885416301,1605.3024920938813,0.7500000000000002,7.427919327847357,0
166.0,0.4149702452689201,-0.5144720138007455,1548.6477795854928,0.6716036525492595,6.901509934423121,0
167.0,0.383689936804991,-0.5155573897604981,1599.640035907654,0.5940662318866804,6.9643423018821835,0
168.0,0.4303720348059206,-0.4586745647341878,1551.9678338188387,0.5182372542187896,8.84823470282966,0
169.0,0.2928947830270342,-0.4743390021409973,1528.9266763377946,0.4449475176931502,6.662613664439505,0
170.0,0.3041372947553816,-0.5517763464508627,1477.4306558266323,0.3749999999999999,8.848471594887789,0
171.0,0.24639136658097452,-0.5034931044204215,1486.0378247336355,0.3091610607806452,8.943636668569228,0
172.0,0.31855739729929206,-0.5195345452210325,1427.8630653608604,0.24815204523085616,5.934204027741652,0
173.0,0.11742774976335378,-0.6493023433342981,1410.7336734722776,0.19264138089195473,8.493427325198754,0
174.0,0.1519031118507805,-0.5862370972995276,1352.162372859523,0.14323725421878952,7.7156589035329,0
175.0,0.12883357876011672,-0.5587992162173848,1318.8083442552668,0.10048094716167122,6.783762076798998,0
176.0,0.1579239956492351,-0.6155423455484827,1364.8129701496564,0.06484090676804932,6.60534469773361,0
177.0,0.12417445282961494,-0.6995595978054678,1278.6475378879843,0.03670761277863487,8.407036917950242,0
178.0,0.13247679097252882,-0.61086387329427,1271.4674886512662,0.01638929944964585,7.889998944964286,0
179.0,-0.04730006837109972,-0.5615730628556737,1230.3878607027455,0.004108578473795063,9.227145262128722,0
180.0,0.03752375045152406,-0.5209797207093434,1186.7656439171344,2.2496396739927864e-32,5.378930455311471,0
181.0,-0.04606556696018145,-0.7087168539154438,1216.1627446356497,0.004108578473794955,7.014111551391869,0
182.0,-0.09599833982350088,-0.46604706994275047,1281.6195557039598,0.016389299449645782,9.611034832835234,0
183.0,-0.06688225235551237,-0.648969820908546,1284.804650888121,0.036707612778634754,7.895419771476589,0
184.0,-0.17075399362743787,-0.5390400169002267,1320.2037050455167,0.06484090676804916,6.754853274831259,0
185.0,-0.2591370918272283,-0.5178455922467214,1355.9580737773465,0.10048094716167069,7.008290160459442,0
186.0,-0.2039211210711004,-0.521483044770402,1420.7054462325286,0.14323725421878972,4.8646969533006335,0
187.0,-0.2899093123092754,-0.5526673319203023,1435.4360989661745,0.19264138089195448,5.410164742202492,0
188.0,-0.27648777689901377,-0.6061981577199568,1455.5199938773198,0.24815204523085588,8.117323347880593,0
189.0,-0.2538165616561727,-0.5032759751137172,1455.4871580431306,0.3091610607806444,7.261822944200337,0
190.0,-0.28440001271929216,-0.5553769011094387,1458.540938399806,0.37500000000000017,8.850515319739788,0
191.0,-0.2474384485600879,-0.6293370879391188,1555.2693189610754,0.4449475176931499,6.335185069229228,0
192.0,-0.36265388872265814,-0.3439652649391548,1581.66456540211,0.5182372542187892,6.245604365680076,0
193.0,-0.45425881415729513,-0.4308824757761492,1573.3709826562022,0.5940662318866802,2.161943397727212,0
194.0,-0.43928320664709886,-0.3549830388621096,1617.7348790634205,0.6716036525492599,5.798795947504732,0
195.0,-0.47023327994324204,-0.46984520908665073,1647.7073603284907,0.7499999999999998,8.796732820469016,0
196.0,-0.5067781532093488,-0.3281032226447201,1670.8224288663857,0.8283963474507396,6.361174580927709,0
197.0,-0.4445192171234106,-0.2980987767224524,1693.9290810715768,0.90593376811332,4.866039311111087,0
198.0,-0.5176718135232303,-0.2749436751504252,1671.7416671051344,0.9817627457812104,6.586304957228993,0
199.0,-0.6020709816016049,-0.3278437376696238,1748.651530247196,1.0550524823068503,5.657923806197568,0
200.0,-0.48476910211470237,-0.36012310218713023,1682.217450522092,1.1249999999999996,4.548453712342159,0
201.0,-0.5401752429483561,-0.2812599401869099,1760.4556068228303,1.1908389392193546,3.1192065462179572,0
202.0,-0.5302854106679337,-0.3541804415338103,1762.9452369564833,1.251847954769144,3.501906161424827,0
203.0,-0.5548621786633218,-0.3001213891973572,1786.356829304056,1.3073586191080453,4.20079232753281,0
204.0,-0.5390511730696733,-0.1808132575674551,1827.004158989994,1.3567627457812104,1.2906141032568965,0
205.0,-0.5776545584226642,-0.20486135034992142,1824.0888599748005,1.399519052838329,2.8800085351069775,0
206.0,-0.5250784362663727,-0.13296935726339337,1752.5332532246036,1.4351590932319507,2.4122567916597344,0
207.0,-0.5713638648582212,-0.09931066659420658,1741.9528569490467,1.4632923872213648,3.3209531082487755,0
208.0,-0.5771097560515438,0.03381927446532751,1821.2198089925778,1.483610700550354,2.0152513184840277,0
209.0,-0.5786843749686165,0.0334797547417812,1768.7273483764668,1.4958914215262051,0.5589697438841832,0
210.0,-0.672831887128436,-0.002243629208141401,1799.6278383405745,1.5,2.426482737800631,0
211.0,-0.6074095084429303,0.09184655045423298,1824.3695451629003,1.4958914215262051,0.31192710799297774,0
212.0,-0.6096789616984388,0.023731420726075203,1747.3992166853964,1.483610700550354,1.9128152410535453,0
213.0,-0.5822356682990584,0.0770158278193949,1729.3135907277983,1.4632923872213652,0.6858128096294565,0
214.0,-0.654823268655098,0.17025822999652548,1794.6675310504002,1.4351590932319507,2.022979304149513,0
215.0,-0.49784975692879546,0.09320839818296242,1780.88707246184,1.3995190528383294,0.3953613437457668,0
216.0,-0.5654144765692658,0.17146116020995708,1763.2598176356346,1.3567627457812108,4.437552808276693,0
217.0,-0.6207141329308548,0.14897847672277803,1761.3042988114278,1.3073586191080457,4.518519100516549,1
218.0,-0.6335716227645025,0.24991560623687836,1722.3118063645422,1.2518479547691441,3.607141769381376,1
219.0,-0.5486682791990543,0.3540200876231997,1689.1990822948576,1.1908389392193552,0.9993057080424954,1
220.0,-0.5240990129169865,0.2623951555449514,1714.6155967442535,1.1249999999999998,2.4310564934544097,1
221.0,-0.5391169450659741,0.3380773958047074,1674.0510800357729,1.0550524823068508,5.822166873017233,1
222.0,-0.4808045052287724,0.3078050562936588,1636.1057569526354,0.9817627457812109,7.271963653757842,1
223.0,-0.49834636523616077,0.3201147874678827,1681.4580090159811,0.9059337681133206,5.4794862883762026,1
224.0,-0.41830398270112146,0.3396858877982277,1644.044936433771,0.8283963474507396,7.2240232519244145,1
225.0,-0.4604911596313728,0.4970016727824086,1636.459924810913,0.7500000000000003,4.745211694360068,1
226.0,-0.4034033750705615,0.5640086688173159,1571.7995155725373,0.671603652549261,5.661077868902792,1
227.0,-0.32865027596179536,0.49043976213946144,1557.8504708748026,0.59406623188668,6.218889547000727,1
228.0,-0.22408770722996935,0.4495955481681015,1522.699860558879,0.5182372542187899,7.106781085602073,1
229.0,-0.3771655806405465,0.5384469224844138,1500.1841649972746,0.44494751769314966,4.416150157896009,1
230.0,-0.3232253885043552,0.5028990659535113,1505.8622375324824,0.37500000000000067,8.339203494082945,1
231.0,-0.31438608473372487,0.5746738318898893,1448.90506135368,0.3091610607806454,9.111872160057136,1
232.0,-0.20482556975701635,0.5626769564955325,1454.7239745100885,0.24815204523085627,5.585260937880863,1
233.0,-0.2724257350130586,0.5741334634410753,1425.213447489727,0.19264138089195487,5.435633905087833,0
234.0,-0.20962804890462294,0.6009977127458562,1446.1650262313717,0.14323725421878966,8.134292302287657,0
235.0,-0.15677149122338793,0.5505808139245831,1313.507755685508,0.10048094716167094,6.74593875114387,0
236.0,-0.17368094146464313,0.5666701692846403,1351.3840858257072,0.06484090676804966,4.268936281973622,0
237.0,-0.14172693113959772,0.5065507248543848,1291.176040167486,0.03670761277863492,9.114381998799146,0
238.0,-0.08649822236668582,0.574619665148291,1262.2961860566627,0.016389299449646032,8.18956678829773,0
239.0,-0.13642358576263408,0.5280610863495026,1187.905659088568,0.004108578473794942,7.274065781324827,0
240.0,-0.07227391085366672,0.5927659400480029,1186.1941856182605,0.0,11.170166439066104,0
241.0,0.010749869356107583,0.5512961733834314,1253.697491649085,0.004108578473794997,8.19739265555608,0
242.0,0.07012860977769203,0.6017748582370294,1260.2427268000731,0.016389299449645768,6.826030072488385,0
243.0,0.08457267972645884,0.6152749696778697,1296.2923101364765,0.036707612778634824,8.053234442911622,0
244.0,0.03604857974868586,0.5158824318870395,1316.0255140726395,0.06484090676804932,6.265076904724108,0
245.0,0.13210211247351256,0.5388915410611428,1389.928519471101,0.100480947161671,6.58484644925143,0
246.0,0.22533207865027727,0.523468314685323,1384.7660196136635,0.1432372542187894,8.187996333549005,0
247.0,0.24281404532674628,0.5974729271522432,1349.0082995527182,0.19264138089195432,6.637346102659236,0
248.0,0.24010459276908838,0.6334453759549018,1423.2798093312456,0.24815204523085627,6.631902550185458,0
249.0,0.22802580608881787,0.5771807452815073,1413.3304016313207,0.3091610607806451,9.631469484768115,0
250.0,0.3315608185476102,0.502144295885707,1402.4568475351039,0.3749999999999999,8.217676405055085,0
251.0,0.2978369719485189,0.5764526602490608,1510.8799605158467,0.44494751769314966,7.913603273723622,0
252.0,0.29420873125178293,0.4097048098029049,1592.6779468785658,0.5182372542187894,7.265361008296907,0
253.0,0.33748292287181303,0.541255479480587,1579.0058318138204,0.5940662318866806,6.943470034242061,0
254.0,0.47389562840402255,0.4130761849713457,1566.3019925931656,0.6716036525492599,8.130035952179867,0
255.0,0.43527307062201315,0.2852494079541926,1596.0430726658558,0.7500000000000002,5.627535270529639,0
256.0,0.5038492479388217,0.5340186007695528,1679.8052921939366,0.8283963474507399,8.136316038220535,0
257.0,0.44232076120871405,0.45649338834608055,1671.0163755761364,0.9059337681133193,3.607460626455235,0
258.0,0.5323176635842256,0.3010769650194785,1686.85017387183,0.9817627457812106,4.3197254867579185,0
259.0,0.4731271385863505,0.3352338533886743,1701.5984871021126,1.05505248230685,2.2892177380563874,0
260.0,0.5117438738190216,0.28927502738734,1720.7672501173236,1.1249999999999998,3.484340470460588,0
261.0,0.6589214275108054,0.2775053400084747,1758.7660839213347,1.1908389392193546,4.40958764734798,0
262.0,0.5864847062005414,0.16987766396841852,1764.7042935062427,1.2518479547691435,5.430763478444176,0
263.0,0.5350897371319364,0.18094607059384038,1766.619396899056,1.3073586191080457,1.8719522890670488,0
264.0,0.566392957825756,0.20880826076234943,1739.3478590493917,1.3567627457812104,2.4800926653982236,0
265.0,0.5958666668177233,0.1664262355592912,1794.8887587207328,1.399519052838329,1.5317367610677568,0
266.0,0.6474114399160786,0.18470893999098692,1766.3611481005087,1.435159093231951,0.5553936153647328,0
267.0,0.5681563497735751,0.09784819189549325,1825.428374634097,1.4632923872213652,0.5325934599991466,0
268.0,0.50964718299074,0.18017816225549205,1758.5816125692402,1.483610700550354,0.927219454093934,0
269.0,0.5851956301964288,-0.0043850041126659856,1795.0490915644766,1.495891421526205,2.17940985070919,0
270.0,0.6007692728581878,0.012966619597677215,1799.7792514112618,1.5,0.16581472623675028,0
271.0,0.6046546192895063,-0.12721746854243965,1759.4383543334202,1.495891421526205,0.3872597467119179,0
272.0,0.6625476440300971,-0.12537373439881924,1848.3722865366585,1.4836107005503545,1.8228531545270492,0
273.0,0.608447358272379,-0.027434380977570144,1836.425207374869,1.4632923872213648,2.7678310751867903,0
274.0,0.6275344090220826,-0.1718871528645883,1772.981047592011,1.435159093231951,3.739754448955651,0
